100 14850
24 46 824
24 47 270
24 48 971
24 49 462
24 50 198
24 51 285
24 52 48
24 53 248
24 54 37
24 55 562
24 56 590
24 57 375
24 58 986
24 59 88
24 60 37
24 61 358
24 62 968
24 63 896
24 64 448
24 65 708
24 66 334
24 67 534
24 68 275
24 69 979
24 70 81
24 71 831
24 72 628
24 73 276
24 74 298
24 75 820
24 76 318
24 77 687
24 78 270
24 79 923
24 80 247
24 81 375
24 82 899
24 83 772
24 84 912
24 85 334
24 86 378
24 87 251
24 88 102
24 89 13
24 90 282
24 91 650
24 92 52
24 93 314
24 94 502
24 95 8
24 96 630
24 97 703
24 98 690
24 99 27
24 100 339
25 26 385
25 27 136
25 28 159
25 29 177
25 30 825
25 31 255
25 32 719
25 33 667
25 34 58
25 35 104
25 36 152
25 37 585
25 38 545
25 39 594
25 40 785
25 41 205
25 42 552
25 43 325
25 44 703
25 45 85
25 46 293
25 47 221
25 48 587
25 49 706
25 50 305
25 51 374
25 52 635
25 53 509
25 54 813
25 55 776
25 56 918
25 57 119
25 58 49
25 59 866
25 60 784
25 61 811
25 62 769
25 63 55
25 64 178
25 65 516
25 66 452
25 67 652
25 68 962
25 69 900
25 70 913
25 71 868
25 72 630
25 73 334
25 74 315
25 75 818
25 76 991
25 77 785
25 78 819
25 79 692
25 80 710
25 81 929
25 82 341
25 83 511
25 84 792
25 85 39
25 86 178
25 87 154
25 88 393
25 89 437
25 90 456
25 91 564
25 92 539
25 93 564
25 94 656
25 95 313
25 96 639
25 97 956
25 98 699
25 99 943
25 100 879
26 27 682
26 28 312
26 29 761
26 30 881
26 31 35
26 32 677
26 33 1
26 34 207
26 35 525
26 36 583
26 37 535
26 38 593
26 39 474
26 40 573
26 41 546
26 42 10
26 43 748
26 44 824
26 45 841
26 46 909
26 47 443
26 48 727
26 49 724
26 50 272
26 51 549
26 52 424
26 53 595
26 54 311
26 55 908
26 56 771
26 57 711
26 58 941
26 59 2
26 60 467
26 61 766
26 62 374
26 63 371
26 64 331
26 65 218
26 66 454
26 67 708
26 68 968
26 69 542
26 70 579
26 71 925
26 72 294
26 73 812
26 74 335
26 75 747
26 76 671
26 77 306
26 78 187
26 79 614
26 80 629
26 81 43
26 82 845
26 83 955
26 84 402
26 85 421
26 86 169
26 87 118
26 88 780
26 89 391
26 90 701
26 91 508
26 92 990
26 93 828
26 94 213
26 95 735
26 96 613
26 97 20
26 98 854
26 99 812
26 100 750
27 28 461
27 29 776
27 30 693
27 31 935
27 32 347
27 33 330
27 34 721
27 35 529
27 36 471
27 37 211
27 38 757
27 39 566
27 40 422
27 41 138
27 42 53
27 43 310
27 44 264
27 45 953
27 46 161
27 47 978
27 48 122
27 49 232
27 50 424
27 51 387
27 52 346
27 53 767
27 54 847
27 55 498
27 56 159
27 57 544
27 58 397
27 59 93
27 60 991
27 61 55
27 62 19
27 63 71
27 64 892
27 65 74
27 66 937
27 67 96
27 68 712
27 69 235
27 70 6
27 71 584
27 72 965
27 73 44
27 74 189
27 75 258
27 76 550
27 77 169
27 78 442
27 79 760
27 80 747
27 81 118
27 82 556
27 83 54
27 84 172
27 85 671
27 86 755
27 87 602
27 88 589
27 89 675
27 90 97
27 91 552
27 92 784
27 93 57
27 94 970
27 95 414
27 96 890
27 97 159
27 98 237
27 99 964
27 100 856
28 29 775
28 30 823
28 31 370
28 32 979
28 33 474
28 34 789
28 35 747
28 36 658
28 37 88
28 38 193
28 39 659
28 40 811
28 41 460
28 42 286
28 43 275
28 44 611
28 45 824
28 46 835
28 47 182
28 48 470
28 49 416
28 50 628
28 51 75
28 52 447
28 53 184
28 54 441
28 55 819
28 56 488
28 57 694
28 58 43
28 59 615
28 60 186
28 61 614
28 62 999
28 63 250
28 64 974
28 65 354
28 66 355
28 67 668
28 68 922
28 69 747
28 70 473
28 71 350
28 72 562
28 73 877
28 74 573
28 75 229
28 76 421
28 77 394
28 78 792
28 79 136
28 80 164
28 81 951
28 82 781
28 83 997
28 84 538
28 85 606
28 86 158
28 87 281
28 88 536
28 89 306
28 90 353
28 91 420
28 92 436
28 93 802
28 94 652
28 95 192
28 96 663
28 97 624
28 98 470
28 99 304
28 100 625
29 30 949
29 31 170
29 32 648
29 33 952
29 34 500
29 35 957
29 36 982
29 37 814
29 38 810
29 39 659
29 40 1000
29 41 234
29 42 477
29 43 428
29 44 45
29 45 570
29 46 260
29 47 671
29 48 935
29 49 587
29 50 134
29 51 746
29 52 641
29 53 794
29 54 653
29 55 228
29 56 805
29 57 963
29 58 241
29 59 792
29 60 327
29 61 8
29 62 261
29 63 1000
29 64 509
29 65 635
29 66 978
29 67 554
29 68 491
29 69 454
29 70 771
29 71 795
29 72 954
29 73 450
29 74 210
29 75 516
29 76 339
29 77 8
29 78 846
29 79 361
29 80 59
29 81 898
29 82 834
29 83 376
29 84 432
29 85 901
29 86 747
29 87 503
29 88 336
29 89 994
29 90 179
29 91 60
29 92 800
29 93 261
29 94 19
29 95 509
29 96 31
29 97 970
29 98 475
29 99 58
29 100 607
30 31 459
30 32 240
30 33 891
30 34 817
30 35 782
30 36 381
30 37 73
30 38 387
30 39 270
30 40 831
30 41 437
30 42 68
30 43 428
30 44 579
30 45 979
30 46 838
30 47 852
30 48 928
30 49 580
30 50 677
30 51 77
30 52 425
30 53 89
30 54 178
30 55 531
30 56 320
30 57 68
30 58 449
30 59 17
30 60 670
30 61 743
30 62 67
30 63 398
30 64 444
30 65 962
30 66 49
30 67 404
30 68 235
30 69 204
30 70 87
30 71 727
30 72 447
30 73 935
30 74 521
30 75 839
30 76 55
30 77 865
30 78 791
30 79 193
30 80 309
30 81 888
30 82 357
30 83 739
30 84 983
30 85 772
30 86 305
30 87 914
30 88 31
30 89 877
30 90 141
30 91 539
30 92 759
30 93 459
30 94 501
30 95 297
30 96 877
30 97 354
30 98 750
30 99 694
30 100 33
31 32 90
31 33 731
31 34 704
31 35 691
31 36 720
31 37 114
31 38 496
31 39 465
31 40 925
31 41 118
31 42 925
31 43 267
31 44 189
31 45 546
31 46 708
31 47 873
31 48 84
31 49 416
31 50 461
31 51 782
31 52 966
31 53 627
31 54 6
31 55 452
31 56 636
31 57 430
31 58 632
31 59 300
31 60 741
31 61 662
31 62 232
31 63 54
31 64 995
31 65 997
31 66 480
31 67 329
31 68 484
31 69 688
31 70 470
31 71 529
31 72 626
31 73 533
31 74 501
31 75 442
31 76 568
31 77 56
31 78 917
31 79 129
31 80 72
31 81 137
31 82 178
31 83 969
31 84 192
31 85 565
31 86 585
31 87 976
31 88 280
31 89 265
31 90 332
31 91 737
31 92 123
31 93 166
31 94 802
31 95 590
31 96 255
31 97 959
31 98 284
31 99 888
31 100 748
32 33 222
32 34 530
32 35 480
32 36 16
32 37 644
32 38 828
32 39 745
32 40 442
32 41 340
32 42 501
32 43 803
32 44 866
32 45 485
32 46 21
32 47 755
32 48 239
32 49 755
32 50 152
32 51 73
32 52 978
32 53 307
32 54 782
32 55 480
32 56 830
32 57 284
32 58 390
32 59 949
32 60 290
32 61 77
32 62 300
32 63 663
32 64 862
32 65 835
32 66 154
32 67 69
32 68 718
32 69 947
32 70 266
32 71 349
32 72 553
32 73 490
32 74 797
32 75 959
32 76 672
32 77 867
32 78 902
32 79 67
32 80 620
32 81 138
32 82 283
32 83 1
32 84 891
32 85 749
32 86 817
32 87 85
32 88 520
32 89 679
32 90 186
32 91 455
32 92 595
32 93 203
32 94 667
32 95 716
32 96 2
32 97 788
32 98 517
32 99 560
32 100 936
33 34 830
33 35 627
33 36 692
33 37 974
33 38 238
33 39 348
33 40 682
33 41 774
33 42 81
33 43 683
33 44 598
33 45 677
33 46 793
33 47 256
33 48 532
33 49 763
33 50 674
33 51 727
33 52 374
33 53 178
33 54 656
33 55 584
33 56 449
33 57 742
33 58 582
33 59 473
33 60 872
33 61 174
33 62 482
33 63 503
33 64 735
33 65 448
33 66 571
33 67 178
33 68 479
33 69 104
33 70 960
33 71 897
33 72 67
33 73 536
33 74 314
33 75 182
33 76 807
33 77 578
33 78 943
33 79 56
33 80 956
33 81 913
33 82 55
33 83 255
33 84 435
33 85 118
33 86 157
33 87 179
33 88 285
33 89 385
33 90 846
33 91 763
33 92 722
33 93 211
33 94 460
33 95 695
33 96 891
33 97 616
33 98 339
33 99 638
33 100 683
34 35 671
34 36 669
34 37 393
34 38 228
34 39 398
34 40 146
34 41 168
34 42 919
34 43 322
34 44 950
34 45 367
34 46 78
34 47 238
34 48 756
34 49 596
34 50 621
34 51 983
34 52 769
34 53 770
34 54 334
34 55 252
34 56 20
34 57 532
34 58 624
34 59 774
34 60 403
34 61 380
34 62 840
34 63 374
34 64 193
34 65 178
34 66 537
34 67 732
34 68 21
34 69 986
34 70 294
34 71 879
34 72 547
34 73 364
34 74 924
34 75 733
34 76 317
34 77 580
34 78 217
34 79 215
34 80 532
34 81 398
34 82 551
34 83 741
34 84 716
34 85 359
34 86 984
34 87 152
34 88 518
34 89 731
34 90 702
34 91 354
34 92 135
34 93 549
34 94 910
34 95 239
34 96 84
34 97 425
34 98 546
34 99 669
34 100 311
35 36 30
35 37 409
35 38 576
35 39 876
35 40 447
35 41 577
35 42 466
35 43 687
35 44 786
35 45 210
35 46 897
35 47 28
35 48 765
35 49 110
35 50 693
35 51 865
35 52 153
35 53 636
35 54 971
35 55 147
35 56 261
35 57 842
35 58 267
35 59 620
35 60 896
35 61 944
35 62 303
35 63 851
35 64 456
35 65 475
35 66 197
35 67 476
35 68 83
35 69 733
35 70 164
35 71 884
35 72 45
35 73 400
35 74 3
35 75 844
35 76 780
35 77 408
35 78 917
35 79 781
35 80 251
35 81 449
35 82 463
35 83 722
35 84 560
35 85 708
35 86 673
35 87 102
35 88 980
35 89 700
35 90 660
35 91 962
35 92 818
35 93 303
35 94 238
35 95 227
35 96 804
35 97 358
35 98 354
35 99 93
35 100 903
36 37 443
36 38 396
36 39 714
36 40 742
36 41 680
36 42 653
36 43 712
36 44 61
36 45 677
36 46 486
36 47 217
36 48 863
36 49 982
36 50 6
36 51 434
36 52 191
36 53 634
36 54 300
36 55 971
36 56 695
36 57 696
36 58 507
36 59 405
36 60 415
36 61 860
36 62 293
36 63 834
36 64 453
36 65 493
36 66 510
36 67 380
36 68 455
36 69 729
36 70 104
36 71 897
36 72 73
36 73 469
36 74 554
36 75 358
36 76 830
36 77 402
36 78 391
36 79 653
36 80 64
36 81 392
36 82 605
36 83 790
36 84 862
36 85 863
36 86 973
36 87 730
36 88 169
36 89 15
36 90 610
36 91 336
36 92 489
36 93 7
36 94 296
36 95 183
36 96 841
36 97 446
36 98 361
36 99 194
36 100 905
37 38 798
37 39 198
37 40 356
37 41 526
37 42 586
37 43 672
37 44 987
37 45 993
37 46 479
37 47 999
37 48 298
37 49 768
37 50 626
37 51 871
37 52 219
37 53 589
37 54 859
37 55 891
37 56 748
37 57 118
37 58 607
37 59 599
37 60 281
37 61 548
37 62 649
37 63 651
37 64 678
37 65 859
37 66 45
37 67 932
37 68 35
37 69 622
37 70 872
37 71 665
37 72 404
37 73 543
37 74 614
37 75 803
37 76 946
37 77 156
37 78 323
37 79 255
37 80 249
37 81 342
37 82 896
37 83 742
37 84 789
37 85 595
37 86 102
37 87 329
37 88 783
37 89 209
37 90 190
37 91 933
37 92 907
37 93 800
37 94 209
37 95 344
37 96 614
37 97 851
37 98 387
37 99 576
37 100 42
38 39 179
38 40 190
38 41 571
38 42 745
38 43 519
38 44 904
38 45 567
38 46 722
38 47 631
38 48 863
38 49 681
38 50 496
38 51 608
38 52 682
38 53 485
38 54 210
38 55 304
38 56 90
38 57 644
38 58 985
38 59 63
38 60 246
38 61 898
38 62 21
38 63 158
38 64 623
38 65 936
38 66 173
38 67 614
38 68 833
38 69 974
38 70 996
38 71 352
38 72 6
38 73 60
38 74 474
38 75 802
38 76 570
38 77 417
38 78 942
38 79 432
38 80 545
38 81 379
38 82 918
38 83 838
38 84 726
38 85 696
38 86 832
38 87 342
38 88 333
38 89 268
38 90 893
38 91 257
38 92 23
38 93 608
38 94 571
38 95 237
38 96 345
38 97 567
38 98 433
38 99 399
38 100 9
39 40 136
39 41 317
39 42 119
39 43 589
39 44 353
39 45 75
39 46 694
39 47 492
39 48 630
39 49 375
39 50 276
39 51 330
39 52 28
39 53 287
39 54 760
39 55 38
39 56 298
39 57 648
39 58 540
39 59 359
39 60 713
39 61 439
39 62 316
39 63 534
39 64 7
39 65 646
39 66 357
39 67 342
39 68 955
39 69 357
39 70 909
39 71 809
39 72 397
39 73 66
39 74 663
39 75 225
39 76 752
39 77 426
39 78 448
39 79 318
39 80 313
39 81 931
39 82 583
39 83 693
39 84 885
39 85 262
39 86 553
39 87 895
39 88 542
39 89 288
39 90 932
39 91 710
39 92 566
39 93 943
39 94 723
39 95 559
39 96 865
39 97 475
39 98 538
39 99 101
39 100 396
40 41 803
40 42 301
40 43 389
40 44 424
40 45 946
40 46 369
40 47 212
40 48 634
40 49 792
40 50 272
40 51 459
40 52 402
40 53 658
40 54 477
40 55 628
40 56 785
40 57 396
40 58 852
40 59 836
40 60 7
40 61 25
40 62 755
40 63 945
40 64 497
40 65 116
40 66 910
40 67 642
40 68 781
40 69 429
40 70 507
40 71 619
40 72 764
40 73 517
40 74 185
40 75 174
40 76 211
40 77 299
40 78 825
40 79 869
40 80 455
40 81 831
40 82 326
40 83 93
40 84 659
40 85 747
40 86 783
40 87 641
40 88 142
40 89 131
40 90 743
40 91 669
40 92 601
40 93 772
40 94 448
40 95 638
40 96 250
40 97 63
40 98 266
40 99 94
40 100 182
41 42 18
41 43 691
41 44 414
41 45 513
41 46 137
41 47 623
41 48 854
41 49 78
41 50 109
41 51 822
41 52 527
41 53 751
41 54 589
41 55 724
41 56 163
41 57 675
41 58 530
41 59 33
41 60 756
41 61 947
41 62 800
41 63 763
41 64 465
41 65 561
41 66 82
41 67 654
41 68 378
41 69 648
41 70 275
41 71 130
41 72 991
41 73 325
41 74 893
41 75 221
41 76 515
41 77 673
41 78 191
41 79 131
41 80 382
41 81 676
41 82 999
41 83 355
41 84 533
41 85 134
41 86 507
41 87 533
41 88 378
41 89 870
41 90 477
41 91 459
41 92 511
41 93 770
41 94 626
41 95 908
41 96 562
41 97 448
41 98 149
41 99 220
41 100 772
42 43 595
42 44 636
42 45 795
42 46 174
42 47 291
42 48 847
42 49 932
42 50 470
42 51 853
42 52 99
42 53 679
42 54 980
42 55 983
42 56 234
42 57 622
42 58 251
42 59 295
42 60 411
42 61 773
42 62 212
42 63 492
42 64 201
42 65 995
42 66 963
42 67 759
42 68 723
42 69 621
42 70 564
42 71 157
42 72 809
42 73 194
42 74 440
42 75 68
42 76 420
42 77 509
42 78 250
42 79 993
42 80 811
42 81 361
42 82 342
42 83 239
42 84 169
42 85 689
42 86 134
42 87 305
42 88 720
42 89 22
42 90 59
42 91 2
42 92 523
42 93 417
42 94 906
42 95 615
42 96 454
42 97 283
42 98 680
42 99 640
42 100 97
43 44 802
43 45 339
43 46 906
43 47 537
43 48 829
43 49 18
43 50 127
43 51 293
43 52 470
43 53 594
43 54 170
43 55 858
43 56 749
43 57 707
43 58 596
43 59 601
43 60 35
43 61 595
43 62 275
43 63 1
43 64 162
43 65 352
43 66 104
43 67 452
43 68 390
43 69 465
43 70 144
43 71 131
43 72 663
43 73 748
43 74 716
43 75 642
43 76 803
43 77 23
43 78 244
43 79 449
43 80 580
43 81 159
43 82 908
43 83 310
43 84 832
43 85 343
43 86 390
43 87 203
43 88 39
43 89 660
43 90 269
43 91 487
43 92 48
43 93 382
43 94 856
43 95 264
43 96 846
43 97 540
43 98 524
43 99 200
43 100 573
44 45 661
44 46 810
44 47 265
44 48 182
44 49 770
44 50 871
44 51 145
44 52 428
44 53 14
44 54 48
44 55 302
44 56 106
44 57 531
44 58 625
44 59 917
44 60 700
44 61 401
44 62 48
44 63 200
44 64 879
44 65 810
44 66 177
44 67 807
44 68 507
44 69 777
44 70 339
44 71 337
44 72 85
44 73 48
44 74 266
44 75 157
44 76 797
44 77 30
44 78 174
44 79 30
44 80 586
44 81 861
44 82 564
44 83 282
44 84 937
44 85 981
44 86 521
44 87 493
44 88 269
44 89 818
44 90 569
44 91 951
44 92 133
44 93 439
44 94 370
44 95 344
44 96 618
44 97 282
44 98 820
44 99 434
44 100 649
45 46 329
45 47 342
45 48 686
45 49 94
45 50 318
45 51 412
45 52 106
45 53 848
45 54 876
45 55 622
45 56 743
45 57 329
45 58 655
45 59 833
45 60 620
45 61 40
45 62 853
45 63 197
45 64 60
45 65 133
45 66 717
45 67 113
45 68 639
45 69 143
45 70 891
45 71 406
45 72 271
45 73 309
45 74 717
45 75 276
45 76 130
45 77 160
45 78 852
45 79 812
45 80 421
45 81 287
45 82 807
45 83 121
45 84 219
45 85 465
45 86 266
45 87 373
45 88 858
45 89 565
45 90 300
45 91 296
45 92 618
45 93 901
45 94 828
45 95 935
45 96 681
45 97 966
45 98 945
45 99 703
45 100 600
46 47 696
46 48 959
46 49 38
46 50 756
46 51 709
46 52 270
46 53 201
46 54 548
46 55 183
46 56 426
46 57 23
46 58 290
46 59 284
46 60 987
46 61 631
46 62 60
46 63 340
46 64 35
46 65 469
46 66 973
46 67 150
46 68 460
46 69 148
46 70 624
46 71 139
46 72 370
46 73 926
46 74 676
46 75 240
46 76 230
46 77 868
46 78 842
46 79 710
46 80 609
46 81 973
46 82 717
46 83 277
46 84 613
46 85 828
46 86 232
46 87 310
46 88 398
46 89 579
46 90 683
46 91 909
46 92 347
46 93 258
46 94 584
46 95 116
46 96 781
46 97 783
46 98 825
46 99 648
46 100 314
47 48 160
47 49 876
47 50 824
47 51 205
47 52 685
47 53 5
47 54 628
47 55 321
47 56 211
47 57 764
47 58 55
47 59 574
47 60 748
47 61 210
47 62 176
47 63 934
47 64 969
47 65 617
47 66 589
47 67 377
47 68 410
47 69 629
47 70 186
47 71 389
47 72 395
47 73 133
47 74 394
47 75 870
47 76 16
47 77 292
47 78 320
47 79 558
47 80 684
47 81 506
47 82 479
47 83 328
47 84 59
47 85 268
47 86 8
47 87 977
47 88 416
47 89 156
47 90 558
47 91 351
47 92 727
47 93 435
47 94 271
47 95 935
47 96 15
47 97 27
47 98 521
47 99 241
47 100 775
48 49 800
48 50 346
48 51 634
48 52 514
48 53 444
48 54 723
48 55 433
48 56 697
48 57 391
48 58 135
48 59 403
48 60 649
48 61 532
48 62 82
48 63 1000
48 64 220
48 65 707
48 66 461
48 67 976
48 68 245
48 69 199
48 70 996
48 71 205
48 72 104
48 73 730
48 74 130
48 75 836
48 76 932
48 77 679
48 78 59
48 79 132
48 80 262
48 81 507
48 82 818
48 83 617
48 84 167
48 85 643
48 86 607
48 87 366
48 88 182
48 89 283
48 90 763
48 91 575
48 92 562
48 93 867
48 94 63
48 95 744
48 96 669
48 97 202
48 98 269
48 99 111
48 100 535
49 50 464
49 51 98
49 52 164
49 53 900
49 54 575
49 55 26
49 56 370
49 57 269
49 58 678
49 59 610
49 60 459
49 61 787
49 62 703
49 63 240
49 64 888
49 65 981
49 66 246
49 67 505
49 68 331
49 69 656
49 70 266
49 71 578
49 72 315
49 73 508
49 74 312
49 75 305
49 76 353
49 77 236
49 78 276
49 79 920
49 80 191
49 81 205
49 82 912
49 83 550
49 84 23
49 85 962
49 86 588
49 87 934
49 88 787
49 89 148
49 90 22
49 91 33
49 92 895
49 93 592
49 94 978
49 95 449
49 96 14
49 97 662
49 98 160
49 99 827
49 100 756
50 51 132
50 52 781
50 53 655
50 54 382
50 55 152
50 56 558
50 57 144
50 58 882
50 59 79
50 60 93
50 61 104
50 62 39
50 63 249
50 64 897
50 65 989
50 66 343
50 67 969
50 68 532
50 69 532
50 70 854
50 71 272
50 72 598
50 73 641
50 74 379
50 75 250
50 76 568
50 77 487
50 78 576
50 79 995
50 80 682
50 81 936
50 82 834
50 83 452
50 84 410
50 85 774
50 86 50
50 87 734
50 88 190
50 89 369
50 90 654
50 91 683
50 92 455
50 93 713
50 94 496
50 95 743
50 96 161
50 97 4
50 98 449
50 99 426
50 100 307
51 52 200
51 53 850
51 54 923
51 55 185
51 56 201
51 57 117
51 58 660
51 59 345
51 60 597
51 61 172
51 62 843
51 63 502
51 64 150
51 65 523
51 66 285
51 67 873
51 68 419
51 69 106
51 70 74
51 71 680
51 72 224
51 73 256
51 74 862
51 75 808
51 76 843
51 77 416
51 78 837
51 79 838
51 80 139
51 81 434
51 82 665
51 83 954
51 84 24
51 85 574
51 86 958
51 87 450
51 88 931
51 89 578
51 90 50
51 91 825
51 92 228
51 93 415
51 94 146
51 95 699
51 96 737
51 97 548
51 98 128
51 99 32
51 100 775
52 53 856
52 54 570
52 55 392
52 56 403
52 57 542
52 58 758
52 59 235
52 60 794
52 61 670
52 62 761
52 63 452
52 64 891
52 65 154
52 66 850
52 67 658
52 68 790
52 69 336
52 70 816
52 71 955
52 72 503
52 73 500
52 74 977
52 75 163
52 76 31
52 77 934
52 78 924
52 79 741
52 80 922
52 81 400
52 82 307
52 83 891
52 84 731
52 85 119
52 86 199
52 87 582
52 88 57
52 89 631
52 90 842
52 91 463
52 92 68
52 93 146
52 94 823
52 95 918
52 96 709
52 97 233
52 98 968
52 99 740
52 100 990
53 54 966
53 55 510
53 56 148
53 57 44
53 58 884
53 59 323
53 60 154
53 61 858
53 62 374
53 63 273
53 64 488
53 65 879
53 66 334
53 67 975
53 68 593
53 69 880
53 70 232
53 71 513
53 72 395
53 73 785
53 74 908
53 75 911
53 76 857
53 77 370
53 78 746
53 79 409
53 80 542
53 81 995
53 82 59
53 83 838
53 84 664
53 85 818
53 86 806
53 87 634
53 88 370
53 89 131
53 90 997
53 91 302
53 92 234
53 93 768
53 94 393
53 95 369
53 96 193
53 97 740
53 98 372
53 99 115
53 100 422
54 55 516
54 56 46
54 57 646
54 58 866
54 59 645
54 60 22
54 61 92
54 62 424
54 63 609
54 64 386
54 65 984
54 66 19
54 67 106
54 68 786
54 69 106
54 70 35
54 71 169
54 72 716
54 73 359
54 74 854
54 75 796
54 76 372
54 77 455
54 78 481
54 79 21
54 80 669
54 81 465
54 82 496
54 83 585
54 84 299
54 85 536
54 86 803
54 87 638
54 88 928
54 89 307
54 90 923
54 91 143
54 92 890
54 93 839
54 94 812
54 95 897
54 96 2
54 97 90
54 98 437
54 99 351
54 100 334
55 56 245
55 57 598
55 58 644
55 59 72
55 60 434
55 61 719
55 62 524
55 63 809
55 64 648
55 65 613
55 66 79
55 67 893
55 68 892
55 69 430
55 70 451
55 71 670
55 72 876
55 73 301
55 74 948
55 75 760
55 76 785
55 77 382
55 78 241
55 79 693
55 80 934
55 81 308
55 82 548
55 83 541
55 84 347
55 85 274
55 86 991
55 87 388
55 88 559
55 89 239
55 90 546
55 91 762
55 92 188
55 93 981
55 94 252
55 95 372
55 96 80
55 97 987
55 98 609
55 99 770
55 100 61
56 57 417
56 58 325
56 59 802
56 60 602
56 61 622
56 62 850
56 63 942
56 64 947
56 65 952
56 66 354
56 67 879
56 68 490
56 69 841
56 70 81
56 71 968
56 72 455
56 73 396
56 74 242
56 75 400
56 76 177
56 77 983
56 78 881
56 79 195
56 80 526
56 81 540
56 82 373
56 83 390
56 84 275
56 85 602
56 86 481
56 87 24
56 88 457
56 89 270
56 90 151
56 91 780
56 92 7
56 93 612
56 94 452
56 95 387
56 96 237
56 97 231
56 98 349
56 99 159
56 100 944
57 58 980
57 59 216
57 60 265
57 61 189
57 62 62
57 63 272
57 64 586
57 65 57
57 66 997
57 67 359
57 68 290
57 69 931
57 70 192
57 71 729
57 72 459
57 73 86
57 74 99
57 75 767
57 76 394
57 77 649
57 78 194
57 79 822
57 80 452
57 81 215
57 82 259
57 83 566
57 84 524
57 85 679
57 86 708
57 87 547
57 88 513
57 89 63
57 90 936
57 91 878
57 92 426
57 93 404
57 94 923
57 95 203
57 96 929
57 97 986
57 98 590
57 99 392
57 100 487
58 59 465
58 60 621
58 61 618
58 62 440
58 63 693
58 64 757
58 65 743
58 66 631
58 67 278
58 68 783
58 69 187
58 70 433
58 71 175
58 72 691
58 73 704
58 74 299
58 75 872
58 76 763
58 77 722
58 78 185
58 79 942
58 80 558
58 81 194
58 82 464
58 83 34
58 84 18
58 85 109
58 86 176
58 87 579
58 88 209
58 89 96
58 90 736
58 91 769
58 92 401
58 93 791
58 94 461
58 95 607
58 96 497
58 97 888
58 98 507
58 99 68
58 100 22
59 60 48
59 61 105
59 62 667
59 63 175
59 64 84
59 65 172
59 66 997
59 67 667
59 68 100
59 69 684
59 70 6
59 71 338
59 72 494
59 73 406
59 74 90
59 75 777
59 76 18
59 77 841
59 78 278
59 79 442
59 80 289
59 81 509
59 82 60
59 83 999
59 84 450
59 85 913
59 86 664
59 87 881
59 88 883
59 89 807
59 90 818
59 91 288
59 92 157
59 93 614
59 94 298
59 95 121
59 96 627
59 97 120
59 98 810
59 99 580
59 100 361
60 61 785
60 62 4
60 63 407
60 64 313
60 65 294
60 66 661
60 67 22
60 68 911
60 69 203
60 70 354
60 71 20
60 72 494
60 73 788
60 74 135
60 75 771
60 76 253
60 77 455
60 78 30
60 79 110
60 80 615
60 81 330
60 82 407
60 83 346
60 84 223
60 85 872
60 86 501
60 87 79
60 88 955
60 89 636
60 90 647
60 91 553
60 92 639
60 93 530
60 94 17
60 95 537
60 96 386
60 97 187
60 98 914
60 99 964
60 100 721
61 62 307
61 63 907
61 64 812
61 65 934
61 66 73
61 67 368
61 68 963
61 69 310
61 70 10
61 71 198
61 72 27
61 73 171
61 74 893
61 75 791
61 76 354
61 77 906
61 78 556
61 79 541
61 80 739
61 81 397
61 82 726
61 83 421
61 84 530
61 85 521
61 86 224
61 87 452
61 88 143
61 89 653
61 90 160
61 91 94
61 92 206
61 93 336
61 94 964
61 95 863
61 96 829
61 97 539
61 98 380
61 99 712
61 100 714
62 63 182
62 64 768
62 65 990
62 66 115
62 67 842
62 68 328
62 69 6
62 70 860
62 71 820
62 72 110
62 73 508
62 74 932
62 75 980
62 76 914
62 77 623
62 78 343
62 79 44
62 80 441
62 81 44
62 82 276
62 83 258
62 84 301
62 85 526
62 86 741
62 87 597
62 88 748
62 89 977
62 90 222
62 91 940
62 92 240
62 93 697
62 94 52
62 95 887
62 96 184
62 97 555
62 98 499
62 99 124
62 100 482
63 64 162
63 65 801
63 66 531
63 67 742
63 68 322
63 69 630
63 70 438
63 71 240
63 72 324
63 73 716
63 74 703
63 75 17
63 76 859
63 77 632
63 78 547
63 79 716
63 80 611
63 81 953
63 82 295
63 83 3
63 84 834
63 85 283
63 86 471
63 87 700
63 88 432
63 89 894
63 90 892
63 91 977
63 92 373
63 93 942
63 94 713
63 95 220
63 96 452
63 97 507
63 98 560
63 99 428
63 100 731
64 65 944
64 66 206
64 67 256
64 68 172
64 69 262
64 70 443
64 71 56
64 72 287
64 73 546
64 74 68
64 75 526
64 76 829
64 77 615
64 78 179
64 79 836
64 80 844
64 81 444
64 82 169
64 83 323
64 84 605
64 85 52
64 86 122
64 87 136
64 88 247
64 89 850
64 90 511
64 91 419
64 92 144
64 93 698
64 94 379
64 95 906
64 96 309
64 97 127
64 98 425
64 99 35
64 100 392
65 66 487
65 67 662
65 68 928
65 69 48
65 70 992
65 71 575
65 72 868
65 73 738
65 74 893
65 75 947
65 76 118
65 77 247
65 78 279
65 79 775
65 80 185
65 81 479
65 82 224
65 83 950
65 84 910
65 85 314
65 86 270
65 87 621
65 88 973
65 89 585
65 90 484
65 91 415
65 92 684
65 93 460
65 94 573
65 95 936
65 96 161
65 97 787
65 98 786
65 99 212
65 100 266
66 67 192
66 68 587
66 69 22
66 70 895
66 71 974
66 72 342
66 73 252
66 74 490
66 75 111
66 76 502
66 77 732
66 78 882
66 79 898
66 80 2
66 81 205
66 82 819
66 83 35
66 84 886
66 85 350
66 86 794
66 87 201
66 88 365
